1.295689,0.5272876,0.1475866,0.4095224,0.0766986
0.5110306,0.3869004,0.0008132278,0.6897851,0.3278382
0.6022834,0.2376183,0.044434,0.06104801,0.5964756
0.4485609,0.3713917,1.228164,0.8591231,0.4368142
2.047014,0.8197819,1.3142,0.2938326,1.058361
0.1886226,0.1094088,1.372987,0.4922889,2.84638
0.3012546,0.1546294,0.8603055,0.2866888,0.4261813
0.4460793,0.5970582,0.7360775,0.05938543,0.2439509
0.03777241,0.03976178,1.12746,0.7338554,0.2726062
0.1514905,0.4338372,0.5733442,0.5839566,0.3683335
0.481139,0.115419,0.1839716,0.07830306,0.1940551
0.2851519,0.3616293,0.4668877,0.2496361,0.07697779
0.1883041,0.1606199,0.1573695,0.242436,0.6353358
2.91824,0.1711693,0.2721692,0.3606235,0.1067166
1.064422,0.1227205,0.5963172,0.9665231,0.1376954
0.05869606,0.007766369,0.4758971,0.7805292,0.05263656
0.232215,0.2103846,0.3601574,0.1330706,0.2310434
0.4107004,0.0851676,0.0584251,1.17353,0.2733862
0.5503272,0.01255167,0.2825291,0.02468141,1.078217
0.8014733,0.350645,0.5862862,0.4387673,1.414406
1.179908,0.06376178,0.01851462,0.1044487,0.4931053
0.6307029,0.1336647,0.9817369,0.1570576,0.3038408
1.401637,0.211736,0.1974943,0.6787035,0.1417357
0.6479164,2.016538,0.15963,0.1767654,0.6228033
0.7032732,0.3784517,0.3729457,0.2299954,0.2557251
0.1412977,1.978961,0.6303693,1.119544,0.2907185
0.7945911,1.768133,0.3324847,1.351671,0.60798
0.784098,0.8692374,0.4699345,0.3542068,0.2763156
0.1178715,0.6113525,0.3340054,0.08685334,0.3464408
0.7627881,0.1292962,0.3185049,0.6120365,0.4752645
0.6383849,0.1127133,0.7685819,0.6746406,0.7096796
0.327053,1.229984,0.3339647,0.4277046,0.4774154
0.6870397,0.7602377,0.4155224,0.4519942,0.6781071
1.108263,0.2390616,0.3839866,0.02106933,0.532274
0.124542,1.432003,0.2295814,0.4105578,0.2897453
0.05759817,0.7709862,0.5136806,0.2876055,0.4409055
0.2969205,0.04130533,1.003096,0.208126,0.072039
0.689851,0.43131,0.4180871,0.6907236,0.2898987
0.0495272,0.1560149,0.1316885,0.2960582,0.2336923
0.1398823,0.244376,0.2107146,0.5518162,0.4560474
0.3382201,0.3255902,0.07670783,0.09601622,1.727773
0.08321937,0.4114218,0.4454451,0.4647933,0.8083029
0.114483,0.4208654,0.1113043,0.3113841,0.09307777
0.4404229,0.8363575,0.1168001,0.1576436,0.08638737
0.2443999,0.4521127,0.01970313,0.04818402,0.01693662
0.6362245,0.02306865,0.1100035,0.9613495,0.4671081
0.04399005,2.1339,0.4529597,0.2290374,0.1425125
0.4918762,0.9070856,1.080572,0.9191756,0.3780646
0.1169917,0.07994383,0.002459372,0.7096467,0.09269483
0.3249054,0.1300224,0.2362431,0.791467,0.06791792
0.5533955,0.621213,0.4854991,0.2357539,0.8721456
2.439008,0.8909534,0.8854348,0.225535,1.955171
0.2235782,0.1946743,1.538203,0.3611605,0.08862652
0.1611835,2.548398,0.6492128,0.7411732,0.1367611
0.06256203,0.6577541,0.1341013,0.462194,0.8535012
0.08819038,0.5560659,0.004108425,0.223318,0.843732
0.3243018,0.9217877,0.2848,0.05835489,1.382298
0.8156715,0.5240654,0.9458996,0.4483182,0.09389411
0.00674787,0.1353177,0.5957162,0.9529074,0.3447755
0.4109281,0.3963156,0.8318785,0.2555828,0.2286307
0.129006,0.2678684,0.01071454,0.3289873,0.2013654
0.5364847,0.8788337,0.6860212,0.4556309,0.6162738
0.7834753,0.07814785,0.06645265,0.04474105,0.4906317
0.4738112,0.3161133,0.002128448,0.07289856,0.4918168
0.04877583,0.9474279,0.01756442,1.809962,0.1325661
0.08446299,0.227661,0.01889782,0.03451634,0.1142813
0.165745,0.139295,0.3272558,1.370503,0.8777135
0.3952803,0.4652004,0.1061942,0.4316268,0.4910875
0.1062669,2.375564,0.1914386,0.3965746,0.03582879
1.975516,0.0143746,0.02394677,0.07371898,0.7550306
